geneID	symbol	P0205	P0322	P0407	P0508	P1116
643160	CYMP	0	1	0	0	23
643161	FAM25A	0	0	0	0	0
64318	NOC3L	292	909	368	539	348
643180	CCT6P3	44	107	98	44	160
64319	FBRS	1403	2172	2117	1189	1860
6432	SRSF7	1817	4240	2019	4465	2475
64320	RNF25	545	998	636	504	255
643201	LOC643201	62	19	77	10	874
64321	SOX17	169	258	147	108	22
643210	EHMT1-IT1	1	5	1	2	5
643224	TUBBP5	0	84	0	28	0
643226	GRXCR2	3	0	3	2	0
643236	TMEM72	2	4	3	0	1
64324	NSD1	809	3897	1664	1359	1033
643246	MAP1LC3B2	43	211	107	47	34
643253	CCT6P1	46	180	188	82	217
64326	RFWD2	2151	1934	1878	4410	1088
64327	LMBR1	1561	2198	2138	518	381
64328	XPO4	682	906	1243	508	317
6433	SFSWAP	703	1325	886	1810	3975
643311	CT47B1	0	0	22	6	0
643314	KIAA0754	128	1332	589	38	93
64332	NFKBIZ	459	4444	527	1101	6718
64333	ARHGAP9	192	848	130	99	295
643332	ECRP	0	5	0	0	0
643338	C15orf62	91	109	228	97	53
643339	LOC643339	7	9	8	0	0
643355	LINC01750	0	3	3	0	0
643376	BTBD18	4	14	1	1	1
643382	TMEM253	23	13	67	64	23
643387	LOC643387	0	1	1	1	2
643394	SPINK9	0	2	0	1	0
6434	TRA2B	2180	5509	2623	2742	5115
643401	LINC01021	1	0	204	472	463
643406	LOC643406	4	31	72	2	0
643414	LIPK	0	1	0	0	0
643418	LIPN	0	5	0	1	0
64342	HS1BP3	1715	1710	1626	2599	596
64343	AZI2	1159	2117	1636	1045	592
643432	TSG1	0	3	2	1	0
64344	HIF3A	23	109	15	87	10
643441	LOC643441	0	0	28	0	0
643486	BRDTP1	0	0	4	1	92
643529	LINC00865	28	109	55	1	3
643542	LOC643542	4	172	26	34	2
64359	NXN	162	458	197	123	36
643596	RNF224	4	1	5	2	0
643623	LOC643623	0	1	9	3	1
643641	ZNF862	797	521	784	210	516
643648	LINC01189	0	0	10	0	0
643650	LINC00842	6	20	49	1	4
643664	SLC35G6	0	0	0	1	2
643669	CCER2	43	3	6	39	68
643677	CCDC168	4	3	0	9	5
643707	GOLGA6L4	0	2	0	0	2
643711	LOC643711	2	5	1	3	0
643714	CASC16	0	2	0	0	0
643719	SCGB1B2P	23	14	31	16	11
643723	LYPLAL1-AS1	4	191	14	3	2
643733	LOC643733	61	92	16	54	46
64374	SIL1	3958	2074	2113	4623	1495
643749	TRAF3IP2-AS1	41	150	96	102	264
64375	IKZF4	78	382	132	74	181
64376	IKZF5	215	709	290	756	215
643763	UG0898H09	6	1	3	0	0
64377	CHST8	4	2	0	0	0
643770	LOC643770	41	4	75	144	14
643802	LOC643802	0	3	1	0	0
643803	KRTAP24-1	0	0	0	0	0
643812	KRTAP27-1	0	0	0	0	0
643832	NA	0	8	0	0	0
643834	PGA3	0	0	2	0	0
643836	ZFP62	262	1001	949	616	474
643837	LINC01128	683	314	625	96	74
643847	PGA4	0	2	1	0	1
643853	TMPPE	36	232	250	37	28
643854	CTAGE9	0	2	0	0	0
64386	MMP25	120	247	251	114	205
643866	CBLN3	191	101	24	25	21
64388	GREM2	835	0	402	851	5
6439	SFTPB	0	4	1	1	4
643904	RNF222	1	1	0	3	0
643905	PRR21	0	0	0	0	0
643911	CRNDE	219	29	392	90	313
643923	LOC643923	0	0	0	1	0
64393	ZMAT3	769	4075	1205	2033	362
64395	GMCL1	546	4004	1799	290	180
643955	ZNF733P	0	0	7	0	0
64396	GMCL1P1	15	15	8	5	1
643965	TMEM88B	6	1	5	0	4
64397	ZNF106	1379	3296	2848	1179	853
64398	MPP5	1339	1214	1890	776	450
643988	FNDC10	56	230	33	71	28
64399	HHIP	15	69	6	1	0
644	BLVRA	419	1737	261	409	719
6440	SFTPC	0	1	0	0	0
64400	AKTIP	1580	605	1422	1368	580
644019	CBWD6	13	7	9	12	6
64403	CDH24	169	679	129	176	355
644041	C18orf63	0	1	0	0	0
64405	CDH22	2	1	0	0	0
644054	FAM25C	0	0	0	0	0
644068	RPS14P3	112	150	123	189	280
64407	RGS18	35	225	62	8	43
644076	GLYCAM1	0	0	0	0	0
64409	WBSCR17	13	18	3	1	6
644096	SDHAF1	417	709	512	1128	321
6441	SFTPD	0	3	0	5	0
64410	KLHL25	457	480	850	479	263
644100	ARL14EPL	0	22	0	0	0
64411	ARAP3	448	1651	253	283	461
64412	GZF1	421	907	908	693	277
644128	RPL23AP53	112	255	222	105	128
644139	PIRT	0	0	0	5	1
644145	LOC644145	0	0	0	0	0
644150	WIPF3	8	188	4	21	1
644165	BCRP3	4	8	4	9	47
644168	DRGX	1	0	3	0	2
64417	TMEM267	291	624	316	332	1174
644172	MAPK8IP1P2	0	3	0	1	1
64418	TMEM168	1141	1195	1696	472	1005
644186	SYCE3	16	9	1	35	1
644189	LOC644189	1	2	9	4	0
64419	MTMR14	1148	2548	2472	1763	613
644192	NR2F2-AS1	27	35	16	31	17
6442	SGCA	122	281	5	3	14
64420	SUSD1	160	1157	148	92	128
64421	DCLRE1C	108	503	338	418	1037
64422	ATG3	1603	1986	1447	1596	739
64423	INF2	3158	9240	1692	2310	4737
644242	LINC00622	4	10	0	5	9
644246	KANSL1-AS1	71	56	132	146	20
644248	SNCA-AS1	0	3	0	0	0
64425	POLR1E	328	616	513	649	273
64426	SUDS3	484	2241	1098	1077	3012
64427	TTC31	2619	1162	2245	1701	651
64428	NARFL	1188	1072	1517	1301	1043
64429	ZDHHC6	725	1628	737	940	631
6443	SGCB	240	2993	923	442	269
64430	PCNX4	779	1674	793	441	637
64431	ACTR6	331	818	596	542	452
644314	MT1IP	2	0	2	7	0
644316	FLJ43315	4	0	40	3	0
64432	MRPS25	2225	2087	3654	2226	1974
64433	LINC00244	2	2	6	0	22
64434	NOM1	1367	1486	1544	823	1453
644353	ZCCHC18	6	49	7	2	7
6444	SGCD	222	167	75	27	4
644414	DEFB131	0	0	0	0	0
644444	TMEM30CP	0	2	0	0	0
64446	DNAI2	0	7	3	0	2
6445	SGCG	0	5	0	2	0
644511	RPL13AP6	3	3	1	1	3
644524	NKX2-4	0	0	1	0	0
644538	SMIM10	40	140	22	25	4
644554	LOC644554	1	79	134	9	0
644591	PPIAL4G	0	0	0	0	0
644596	SMIM10L2B	83	61	353	67	2
6446	SGK1	1149	2612	709	374	628
644619	INTS4P2	0	10	14	5	1
644649	APOOP5	0	2	3	4	4
644656	LOC644656	42	32	55	125	82
644660	RAD21-AS1	20	152	69	47	22
644669	LOC644669	28	0	57	13	0
644672	CLDN25	0	0	1	0	0
644694	CDRT15P2	0	0	0	0	0
6447	SCG5	175	256	704	149	79
644714	LIMD1-AS1	1171	1628	3033	1985	343
644759	TMPRSS11GP	0	0	0	0	0
64478	CSMD1	481	5	832	450	6
6448	SGSH	634	2125	434	1032	1963
644809	C15orf56	0	12	11	1	2
644815	FAM83G	778	1896	284	879	122
644838	LINC01829	0	4	0	1	0
644844	PHGR1	2	12	113	37	2
644861	NBPF13P	2379	3	1154	609	0
644873	LINC01184	62	766	352	69	707
644890	MEIG1	3	0	1	2	8
6449	SGTA	2037	3203	2124	2721	1940
64493	LINC00235	1	5	22	10	0
644936	LOC644936	4	2	3	1	8
644943	RASSF10	0	4	0	2	6
644945	KRT16P3	0	0	0	0	0
644961	ACTG1P20	9	45	41	17	35
644962	TNRC18P1	28	16	22	4	16
644974	ALG1L2	2	9	1	5	1
64499	TPSB2	13	22	7	107	9
644990	THRB-AS1	28	4	127	10	8
644997	PIK3CD-AS1	0	7	3	0	0
645	BLVRB	4818	2147	3977	6101	1558
6450	SH3BGR	229	63	181	81	99
645027	EVPLL	142	10	15	348	0
645037	GAGE2B	0	131	40	1	0
645051	GAGE13	0	26	1	0	0
64506	CPEB1	0	8	0	1	1
645090	NA	0	0	33	1	193
6451	SH3BGRL	1153	4115	2797	482	415
645104	CLRN2	0	0	9	0	0
645121	CCNI2	36	61	50	20	96
645142	PPIAL4D	0	0	0	0	0
645158	CBX3P2	18	27	54	13	20
645166	LOC645166	0	96	24	3	6
64518	TEKT3	1	10	0	0	1
645191	LINGO3	7	83	3	1	6
6452	SH3BP2	1431	1865	2216	678	961
645206	LINC00693	1	11	2	0	2
645212	EIF3J-AS1	79	197	361	146	52
645249	MNX1-AS1	0	2	0	0	0
6453	ITSN1	1205	1699	1862	1736	3185
645323	LINC00461	0	3	0	76	12
645332	FAM86C2P	78	42	92	87	26
645339	SNRPD2P2	0	0	0	0	0
645355	MIR3976HG	0	0	0	0	0
645367	GGT8P	12	34	11	8	39
645369	TMEM200C	10	72	7	12	0
645402	USP17L4	0	0	0	0	0
645414	PRAMEF19	0	0	0	0	0
645425	PRAMEF20	0	0	0	0	0
645426	TMEM191C	17	15	5	6	5
645431	FUT8-AS1	4	115	7	3	6
645432	ARRDC5	2	15	5	3	19
645434	LINC01625	32	0	82	1	7
645455	CEP170P1	2	20	4	5	0
6455	SH3GL1	2362	4556	1748	1990	1585
645513	LOC645513	59	270	221	126	71
645528	FAM238A	0	4	1	2	4
645591	LHFPL3-AS1	0	0	2	0	0
6456	SH3GL2	2	4	0	5	4
645638	WFDC21P	15	13	6	4	110
645644	FLJ42627	5	11	12	9	7
645676	ASH1L-AS1	43	127	73	179	94
645682	POU5F1P4	2	1	1	8	5
645683	RPL13AP3	0	2	2	1	0
645687	LINC00520	0	11	0	0	0
6457	SH3GL3	0	0	0	0	3
645700	ZNF890P	0	1	0	0	0
645745	MT1HL1	0	0	0	2	0
645752	LOC645752	8	7	0	3	0
64577	ALDH8A1	871	100	1008	4851	122
645784	ANKRD36BP2	3	8	1	3	7
64579	NDST4	1	105	5	0	14
6458	SH3GL1P1	0	21	4	12	44
64581	CLEC7A	125	928	104	32	106
645811	CCDC154	108	28	62	12	34
64582	GPR135	6	81	68	38	4
645832	SEBOX	78	7	6	5	1
645836	USP17L3	0	0	0	0	0
645840	TXNRD3NB	94	123	160	189	30
645843	TMEM14EP	0	2	1	1	1
645864	MAGEB17	0	701	727	95	1
645884	RPS7P5	0	0	0	0	1
6459	SH3GL1P2	3	12	3	20	11
64591	TSPY2	0	13	0	0	0
645922	S100A7L2	0	0	0	0	0
64593	RBMY3AP	0	0	0	4	0
645949	LINC01822	0	0	0	0	0
64595	TTTY15	39	299	121	18	0
645958	RPS18P9	47	66	81	49	100
645961	SPATA31C2	0	4	20	0	0
645974	PABPC1L2B	0	0	0	0	0
64598	MOSPD3	2127	1373	1369	900	806
64599	GIGYF1	2587	4340	2547	2505	5327
645996	NAP1L6	1	40	272	35	3
646	BNC1	1	3	0	0	1
64600	PLA2G2F	0	0	0	0	0
64601	VPS16	1214	1809	2046	2610	897
646019	CBY3	3	3	11	11	2
646023	ADORA2A-AS1	2666	342	1256	2380	390
646024	RAET1K	5	16	19	3	2
646074	POM121L10P	1	7	3	6	30
646096	CHEK2P2	0	2	0	0	0
6461	SHB	1908	4458	1322	1543	221
646113	LINC00643	0	1	0	0	0
646168	LRRC77P	2	132	0	5	4
646174	C16orf90	0	0	6	3	0
6462	SHBG	506	13	112	1752	15
646201	BASP1P1	1	0	2	0	0
646214	LOC646214	34	92	24	31	44
646243	CXADRP2	0	0	0	0	0
646268	LINC01704	10	2	3	3	0
646278	PDCD6IPP2	4	38	228	14	82
646282	AZGP1P1	171	9	558	702	0
646300	COL6A4P2	3	17	0	2	3
646324	LINC00607	11	55	7	1	4
646329	NA	12	43	22	3	3
646396	REREP3	34	0	20	11	119
6464	SHC1	5469	14947	2447	10154	2985
646405	TPTE2P1	1	5	2	1	20
64641	EBF2	25	26	64	49	3
646424	SPINK8	0	0	1	0	0
64645	MFSD14A	1204	2420	1597	741	666
646450	ARIH2OS	139	526	363	185	63
646457	C19orf67	7	5	5	8	2
646471	LOC646471	665	395	562	464	223
646480	FABP9	0	2	0	0	0
646486	FABP12	0	2	0	0	0
646498	C3orf84	0	1	1	1	0
646508	FAM90A27P	0	0	0	0	0
64651	CSRNP1	682	1958	774	934	435
646576	HHIP-AS1	24	36	1	1	3
646600	IGF2BP2-AS1	20	10	0	56	129
646603	C4orf51	0	1	0	0	3
646625	URAD	0	0	0	0	11
646626	LOC646626	39	263	77	69	83
646627	LYPD8	0	2	1	0	0
64663	SPANXC	0	3	0	0	0
646643	SBK2	2	7	0	0	0
646658	SYNDIG1L	0	2	2	2	4
646719	NIPBL-AS1	172	303	444	282	258
646736	LOC646736	0	0	0	0	0
646743	LOC646743	0	0	0	0	0
646754	TRIM64C	0	0	0	0	0
646762	LOC646762	202	602	551	137	20
646799	ZAR1L	0	0	0	0	0
6468	FBXW4	1478	1930	833	1448	1109
646813	LOC646813	0	0	0	0	0
64682	ANAPC1	228	852	670	148	143
646851	FAM227A	16	173	20	3	205
646862	RNF225	0	0	0	1	1
64689	GORASP1	1557	2303	3529	1705	619
646892	SH2D7	0	13	2	0	0
6469	SHH	528	414	166	4	121
646903	LOC646903	1	34	2	21	3
64693	CTAGE1	26	12	41	11	1
646938	LOC646938	0	0	0	0	0
646960	PRSS56	5	0	2	1	6
646962	HRCT1	92	88	639	447	38
646982	LINC00598	0	3	6	2	4
64699	TMPRSS3	112	1078	3	0	296
646999	LOC646999	5	11	5	0	7
6470	SHMT1	26272	2698	5085	70639	999
647012	YY1P2	0	0	0	0	0
647024	C6orf132	348	469	4	12	398
647033	PA2G4P4	74	151	75	208	383
647042	GOLGA6L10	0	4	0	2	6
64708	COPS7B	914	1484	896	376	570
647087	C7orf73	3402	1332	2340	840	1011
64710	NUCKS1	19598	12099	14946	13136	40464
647107	LINC01192	3	1	33	2	0
64711	HS3ST6	0	0	0	0	0
647121	EMBP1	116	165	226	145	23
64714	PDIA2	4	40	332	1645	7
647166	LINC00371	0	0	1	0	0
647174	SERPINE3	23	55	23	10	43
64718	UNKL	1220	1419	1128	1019	1072
647190	RPS16P5	5	6	4	0	46
6472	SHMT2	5741	8216	2902	35704	4231
647219	ASCL5	1	15	0	0	0
647286	RD3L	0	0	0	0	0
647288	CTAGE11P	2	2	2	1	0
6473	SHOX	0	0	0	0	1
647309	GMNC	82	6	228	246	38
647310	TEX22	28	22	39	29	37
647323	LINC02026	7	0	48	1	0
64735	LINC00254	0	0	0	0	0
6474	SHOX2	45	51	36	10	15951
64743	WDR13	1657	4301	1866	2017	4433
64744	SMAP2	2521	4627	2748	2761	866
64745	METTL17	886	1505	790	1157	1748
64746	ACBD3	2801	3849	2772	1034	2555
64747	MFSD1	3109	4745	3162	2099	871
647476	FRG2EP	0	0	0	0	0
64748	PLPPR2	1065	1350	515	645	258
64750	SMURF2	187	1666	304	231	281
64753	CCDC136	24	49	3	1	21
64754	SMYD3	599	618	422	344	108
64755	C16orf58	6746	3615	8878	6612	2134
64756	ATPAF1	3057	2983	2605	2117	657
64757	MARC1	8750	655	2682	2308	890
647589	ANHX	0	0	0	0	0
64759	TNS3	2312	7581	6743	1352	1287
6476	SI	0	0	1	0	525
64760	FAM160B2	1252	2031	959	806	1744
64761	PARP12	3471	3841	1854	1015	3406
64762	GAREM1	191	5393	242	199	201
64763	ZNF574	471	1212	476	671	345
64764	CREB3L2	2755	2929	2362	987	714
64766	S100PBP	390	1156	598	347	731
64768	IPPK	293	628	251	236	273
64769	MEAF6	2414	3197	1258	2915	791
6477	SIAH1	1491	1234	1314	1225	2821
64770	CCDC14	763	2559	1171	850	5807
64771	C6orf106	7244	15001	7810	6232	4183
64772	ENGASE	1494	1997	2372	1357	1489
64773	PCED1A	695	2156	2874	1756	1736
64776	C11orf1	181	232	447	169	56
64777	RMND5B	650	1138	1149	1351	619
64778	FNDC3B	1511	16248	1515	1443	2661
64779	MTHFSD	254	558	396	325	568
6478	SIAH2	2339	1602	2175	1513	1011
64780	MICAL1	360	2265	306	205	1233
64781	CERK	1707	5538	1422	1220	1261
64782	AEN	321	1371	788	1521	193
64783	RBM15	266	814	298	381	465
64784	CRTC3	740	1954	2757	521	558
64785	GINS3	157	340	292	222	110
647859	LOC647859	36	12	17	50	11
64786	TBC1D15	1665	2025	950	1231	766
64787	EPS8L2	5729	6871	2011	9679	10921
64788	LMF1	415	252	815	488	558
64789	EXO5	206	733	405	395	176
64792	IFT22	641	754	503	194	193
64793	CEP85	567	932	602	427	286
64794	DDX31	306	886	283	307	250
647946	MIR924HG	2	5	125	30	6
64795	RMND5A	4572	2481	6108	2467	1089
647979	NORAD	4090	13496	12499	7581	3565
64798	DEPTOR	1552	555	722	1019	1095
64799	IQCH	57	53	308	40	8
648	BMI1	2542	3117	4686	2665	1270
6480	ST6GAL1	21041	15614	20134	25028	1045
64800	EFCAB6	20	108	39	2	1
64801	ARV1	1582	589	809	722	458
64802	NMNAT1	619	383	389	350	199
64805	P2RY12	12	57	9	4	0
64806	IL25	0	0	0	0	0
64816	CYP3A43	217	5	74	572	86
6482	ST3GAL1	930	4948	5671	4973	263
6483	ST3GAL2	1368	3791	1840	983	691
64834	ELOVL1	2760	5070	1759	1361	1857
64837	KLC2	629	1815	366	581	844
64838	FNDC4	2489	3236	1504	954	115
64839	FBXL17	1149	924	1497	1333	593
6484	ST3GAL4	306	1656	510	438	514
64840	PORCN	393	415	270	533	58
64841	GNPNAT1	1866	2594	2229	2234	765
64843	ISL2	19	276	19	1	7
64844	MARCH7	1377	2587	1912	1003	884
64847	SPATA20	2763	5866	2115	2687	4428
64848	YTHDC2	1076	1467	890	942	980
64849	SLC13A3	50	189	36	18	74
64850	ETNPPL	2022	72	4094	2152	95
64852	TUT1	1591	1805	2074	2161	1005
64853	AIDA	484	506	221	119	202
64854	USP46	167	1345	485	146	149
64855	FAM129B	4392	11201	3008	948	2171
64856	VWA1	3907	6349	3768	1952	4662
64857	PLEKHG2	211	1730	439	194	203
64858	DCLRE1B	183	649	377	224	92
64859	NABP1	254	791	135	116	221
64860	ARMCX5	241	710	791	182	177
64863	METTL4	163	617	225	181	251
64864	RFX7	477	946	725	219	193
64866	CDCP1	33	3340	56	34	51
648691	LL22NC03-63E9.3	0	1	0	0	0
6487	ST3GAL3	559	1121	1043	613	503
648740	ACTG1P4	9	8	1	16	8
648791	PPP1R3G	20	285	117	778	8
648809	EFTUD1P1	0	1	2	1	1
64881	PCDH20	6	1	584	172	1
6489	ST8SIA1	12	41	4	9	16
64895	PAPOLG	202	817	590	167	201
64897	C12orf43	166	457	283	673	455
648987	LOC648987	120	162	32	73	65
649	BMP1	1297	2937	1565	815	1407
6490	PMEL	421	39	291	272	50
64900	LPIN3	484	824	1932	1989	1975
64901	RANBP17	81	9	8	12	6
64902	AGXT2	1901	118	932	854	226
6491	STIL	237	1174	654	286	472
649133	LOC649133	0	0	0	0	0
649159	LINC00273	2	1	0	1	0
64919	BCL11B	77	371	26	23	75
6492	SIM1	1	8	0	5	146
64921	CASD1	1707	980	1344	340	411
64922	LRRC19	3	7	6	15	125
64924	SLC30A5	1695	3846	1942	1898	885
64925	CCDC71	485	1369	919	752	200
64926	RASAL3	409	977	123	156	244
649264	CES5AP1	0	0	0	0	0
64927	TTC23	981	1348	1223	443	841
64928	MRPL14	1328	2804	630	1880	1033
6493	SIM2	48	30	30	46	12
649330	HNRNPCL3	8	79	17	4	11
649352	LOC649352	0	0	0	0	0
649395	YWHAEP1	19	35	412	25	3
6494	SIPA1	1483	4247	1183	2240	993
64940	STAG3L4	175	384	339	256	216
64943	NT5DC2	336	5481	1573	501	1357
649446	DLGAP1-AS1	40	301	123	19	61
64946	CENPH	185	313	207	448	268
64949	MRPS26	1434	2776	2000	4312	2058
6495	SIX1	54	27	0	15	74
64951	MRPS24	1909	2197	2350	3088	1640
6496	SIX3	0	126	0	0	0
64960	MRPS15	3268	3699	1772	2533	1502
64963	MRPS11	836	1197	876	1027	494
64965	MRPS9	846	1086	686	837	538
64968	MRPS6	1807	1019	553	1020	795
64969	MRPS5	2145	2270	1319	1934	2101
6497	SKI	1793	3876	3545	774	781
64975	MRPL41	5970	1767	2272	4441	3557
64976	MRPL40	1130	1507	834	1694	402
64978	MRPL38	1208	2917	1480	4088	1390
64979	MRPL36	1214	769	302	1414	473
6498	SKIL	1598	8933	1193	635	1843
64981	MRPL34	2894	1069	1280	2089	467
64983	MRPL32	1253	1408	866	1916	1426
6499	SKIV2L	2584	5861	1920	2258	2520
649946	RPL23AP64	4	50	16	20	34
650	BMP2	191	471	316	1992	1417
6500	SKP1	7212	6572	5678	5108	1993
65003	MRPL11	1298	2073	1067	2490	739
65005	MRPL9	2063	2552	1494	5851	1147
65008	MRPL1	761	540	346	753	571
65009	NDRG4	76	98	42	25	43
65010	SLC26A6	894	1241	1475	1159	881
65012	SLC26A10	12	92	5	8	12
65018	PINK1	6502	2988	3054	5904	500
6502	SKP2	486	993	1095	552	888
650226	LOC650226	0	0	148	5	6
650293	LOC650293	0	0	0	0	0
6503	SLA	223	1916	254	171	329
650368	TSSC2	5	46	156	2	4
6504	SLAMF1	28	109	23	23	24
6505	SLC1A1	1372	3503	2008	674	20
65055	REEP1	34	527	3	120	6
65056	GPBP1	2887	3558	2467	3197	1816
65057	ACD	358	550	821	443	306
65059	RAPH1	1893	2137	3504	2266	920
6506	SLC1A2	739	91	455	773	1
65061	CDK15	0	4	1	4	0
65062	TMEM237	392	966	820	157	270
650623	BEND3P3	8	132	6	21	3
65065	NBEAL1	146	717	489	74	461
650655	ABCA17P	6	1	13	8	0
650669	GAS6-AS1	1143	523	478	1388	31
6507	SLC1A3	152	767	214	88	87
65072	CFLAR-AS1	179	399	312	207	67
65078	RTN4R	895	668	386	226	119
650794	MIPEPP3	43	143	236	30	68
6508	SLC4A3	6351	120	13	13	3
65080	MRPL44	988	1416	1020	1053	361
65082	VPS33A	1131	2114	1642	1990	1176
65083	NOL6	1496	8403	1691	1355	928
65084	TMEM135	631	923	1259	946	521
6509	SLC1A4	326	1938	713	803	629
65094	JMJD4	1675	1352	1785	911	1450
65095	KRI1	1141	1627	1453	1386	1704
651	BMP3	0	1	0	0	0
6510	SLC1A5	251	9080	399	321	2292
65108	MARCKSL1	1031	23513	515	717	3407
65109	UPF3B	685	1351	1098	1137	4667
6511	SLC1A6	0	0	0	0	2
65110	UPF3A	852	888	805	1009	1048
65117	RSRC2	927	1810	1168	2478	2238
6512	SLC1A7	111	4087	54	6	29
65121	PRAMEF1	0	0	0	0	0
65122	PRAMEF2	0	0	0	2	0
65123	INTS3	2304	3107	2515	4687	4302
65124	SOWAHC	1582	1599	3052	2041	420
65125	WNK1	3827	8493	6409	3507	3777
6513	SLC2A1	154	6261	39	117	327
651302	ZNF192P1	5	25	101	5	15
6514	SLC2A2	11781	824	21251	14057	77
651430	FLJ38576	24	29	74	40	9
6515	SLC2A3	256	2754	166	487	387
6517	SLC2A4	947	18	385	304	30
651746	ANKRD33B	21	177	126	509	17
6518	SLC2A5	4233	1094	1004	24	51
6519	SLC3A1	214	582	509	143	79
652	BMP4	119	550	19	430	90
6520	SLC3A2	1543	4736	936	4319	1584
6521	SLC4A1	1	1	7	0	3
65217	PCDH15	0	0	6	0	3
6522	SLC4A2	10102	9943	4481	1809	5384
65220	NADK	5216	3009	3159	974	1544
652276	LOC652276	46	111	114	73	42
6523	SLC5A1	9	1386	0	1	0
6524	SLC5A2	2700	1286	3100	2629	581
65243	ZFP69B	39	220	188	35	22
65244	SPATS2	593	2730	535	393	2719
65249	ZSWIM4	106	1049	100	150	80
6525	SMTN	683	3323	732	1025	539
65250	C5orf42	358	674	426	319	863
65251	ZNF649	150	441	168	154	24
65258	MPPE1	1476	1300	1161	583	986
6526	SLC5A3	1539	1851	1003	905	1117
65260	COA7	595	1421	848	542	217
65263	PYCR3	713	1010	612	806	2216
65264	UBE2Z	1687	6934	2297	2281	2220
65265	C8orf33	1184	3601	1599	1107	1712
65266	WNK4	28	967	51	51	290
65267	WNK3	678	94	3012	1555	337
65268	WNK2	17	3345	7	5	205
6527	SLC5A4	6	20	19	13	98
6528	SLC5A5	4	0	1	1	5
6529	SLC6A1	7640	412	13082	10578	281
652965	SNORA48	1	35	6	8	10
652966	SNORD10	15	83	9	27	59
652968	CASTOR1	513	703	900	592	112
652972	LRRC37A5P	1	0	12	1	10
652991	SKOR2	0	0	0	0	0
652995	UCA1	0	40	3	2	0
653	BMP5	14	0	10	0	0
6530	SLC6A2	0	0	0	3	1
653048	NA	2	36	30	73	0
653061	GOLGA8S	1	0	0	0	2
653075	GOLGA8T	2	0	2	0	0
6531	SLC6A3	0	0	0	0	11
653113	FAM86FP	107	44	65	56	10
653121	ZBTB8A	174	586	171	314	229
653129	NA	2	8	1	0	6
653140	FAM228A	6	12	3	1	5
653145	ANXA8	3	12	20	0	4
653149	NBPF6	1	5	0	0	1
653160	LOC653160	535	626	473	345	37
653162	RPSAP9	28	41	52	10	28
653166	OR1D4	0	0	0	0	0
653188	GUSBP3	52	6	1	8	1
653190	ABCC6P1	369	38	333	241	336
653192	TRIM43B	0	0	0	0	0
6532	SLC6A4	16	4	2	2	5
653219	NA	2	40	33	73	0
653220	XAGE1B	0	4	1	1	0
653238	GTF2H2B	39	2	30	26	1
653240	KRTAP4-11	0	1	0	0	0
653247	PRB2	0	0	0	0	0
653268	AGAP7P	1	0	0	0	2
653269	POTEI	2	3	4	3	4
653275	CFC1B	0	0	0	0	0
653282	CT47A7	0	0	8	0	0
6533	SLC6A6	141	4141	317	105	121
653308	ASAH2B	22	42	12	15	5
653316	FAM153C	0	0	1	3	0
653319	KIAA0895L	306	665	192	462	765
653333	FAM86B2	0	0	1	0	0
653361	NCF1	9	210	5	13	44
653390	RRN3P2	36	36	74	18	20
653399	GSTTP2	0	0	0	0	0
6534	SLC6A7	0	10	0	1	6
653404	FOXD4L6	0	0	0	0	0
653423	SPAG11A	0	0	0	0	0
653427	FOXD4L5	0	0	0	0	0
653437	AQP12B	0	0	0	0	0
653464	SRGAP2C	83	238	192	55	59
653479	MRPL45P2	54	61	72	155	210
653483	AFDN-AS1	38	32	96	94	184
653489	RGPD3	0	0	21	3	0
653492	PSG10P	0	0	0	0	0
653499	LGALS7B	0	17	0	1	0
6535	SLC6A8	530	2937	60	126	9754
653501	NA	1	0	1	0	0
653505	PPIAL4A	0	0	0	0	0
653509	SFTPA1	0	0	0	0	0
653513	LOC653513	1156	373	179	138	117
653519	GPR89A	102	38	74	100	33
653544	DUX4L6	0	0	0	0	0
653545	DUX4L5	0	0	0	0	0
653548	DUX4L3	0	0	0	0	0
653567	TMEM236	0	3	0	0	7
653583	PHLDB3	950	895	1058	996	600
6536	SLC6A9	415	420	243	57	139
653604	HIST2H3D	8	0	16	0	5
653606	PRAMEF22	0	0	0	0	0
653635	WASH7P	22	37	24	23	38
653641	GOLGA6C	5	0	3	1	0
653643	GOLGA6D	6	0	4	1	0
653645	TBC1D3P1-DHX40P1	0	2	0	0	2
653653	LOC653653	10	122	68	7	6
653656	MBD3L4	0	0	0	0	0
653657	MBD3L3	2	0	0	0	0
653677	SEC1P	13	18	33	31	18
653687	FAM226B	0	0	0	0	0
653712	LOC653712	8	25	114	9	21
653781	POTEJ	3	2	3	3	7
653784	MZT2A	1764	1980	1410	2339	3046
653786	LOC653786	2	14	5	10	9
6538	SLC6A11	0	10	0	608	1
653808	ZG16	564	4	951	771	81
653820	FAM72B	5	10	12	10	7
653857	ACTR3C	283	512	305	196	150
6539	SLC6A12	1080	173	1459	365	107
654	BMP6	746	3856	534	668	1605
6540	SLC6A13	369	88	189	87	115
6541	SLC7A1	33	1844	61	170	420
6542	SLC7A2	2607	2189	24409	11802	3132
654231	OCM	1	1	0	0	1
654254	ZNF732	6	10	61	9	0
6543	SLC8A2	1	2	0	2	0
654320	SNORA8	176	629	316	547	1459
654321	SNORA75	1	8	4	3	5
654322	SNORA13	3	5	0	3	14
654341	NA	0	0	0	0	1
654342	LOC654342	144	208	68	83	213
