gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Mgat4d",0.748474235,0,0.400070907,0,1,NA
"	Mgat4e",1.907909986,-1.356915882,0.727190814,-1.865969503,0.062045632,NA
"	Mgat5b",3.616359108,0.126126976,0.720843198,0.174971445,0.861102071,NA
"	Mgl2",0.510734208,-0.255880023,0.495014653,-0.516914038,0.605216168,NA
"	Mgll",2.594697574,-0.20778922,0.726178206,-0.286140811,0.774770275,NA
"	Mgmt",4.804764137,0.42245362,0.746557288,0.565868992,0.571482842,NA
"	Mgp",0.190846396,0,0.293893644,0,1,NA
"	Mhrt",0.774462724,0,0.445996604,0,1,NA
"	Mia",0.145488349,0,0.283194042,0,1,NA
"	Mia2",0.361140011,0,0.30782505,0,1,NA
"	Mical3",2.85169242,-0.47380275,0.726033838,-0.652590452,0.514020343,NA
"	Micalcl",2.090980786,-0.188426726,0.643104056,-0.292995705,0.769525435,NA
"	Micall2",4.336310765,0,0.723742673,0,1,NA
"	Mid1",0.784758023,0.688642674,0.488152489,1.410712205,0.158329491,NA
"	Mid2",2.589113168,-0.030608768,0.712998985,-0.042929609,0.965757646,NA
"	Mill1",0.305502309,0,0.325258992,0,1,NA
"	Mill2",0.477239757,0,0.413420601,0,1,NA
"	Miox",0.319572108,0,0.30554922,0,1,NA
"	Mip",0.324827087,0,0.343634503,0,1,NA
"	Mipepos",0.365742076,0,0.306287202,0,1,NA
"	Mir100",0,NA,NA,NA,NA,NA
"	Mir101a",0,NA,NA,NA,NA,NA
"	Mir101b",0.043667793,0,0.276955175,0,1,NA
"	Mir101c",0,NA,NA,NA,NA,NA
"	Mir103-1",0.095993671,0,0.276955175,0,1,NA
"	Mir103-2",0.34758273,0,0.308905191,0,1,NA
"	Mir105",0,NA,NA,NA,NA,NA
"	Mir106a",0,NA,NA,NA,NA,NA
"	Mir106b",0.136131392,0,0.279427827,0,1,NA
"	Mir107",0.05615662,0,0.276955175,0,1,NA
"	Mir10a",0.048325547,0,0.276955175,0,1,NA
"	Mir10b",0.155912413,0,0.282963843,0,1,NA
"	Mir1187",0.283368735,0,0.305020058,0,1,NA
"	Mir1188",0,NA,NA,NA,NA,NA
"	Mir1190",0.051430246,0,0.276955175,0,1,NA
"	Mir1191",4.049613395,0.833384443,0.750055572,1.11109693,0.266526629,NA
"	Mir1191b",0.105056029,0,0.276955175,0,1,NA
"	Mir1192",0,NA,NA,NA,NA,NA
"	Mir1193",0.213670868,0,0.292830404,0,1,NA
"	Mir1195",0.37147243,0,0.307872116,0,1,NA
"	Mir1197",0.097944118,0,0.276955175,0,1,NA
"	Mir1198",0.716296671,0,0.457569135,0,1,NA
"	Mir1199",0,NA,NA,NA,NA,NA
"	Mir122",0.049927382,0,0.276955175,0,1,NA
"	Mir1224",0,NA,NA,NA,NA,NA
"	Mir1231",0,NA,NA,NA,NA,NA
"	Mir124-2hg",1.063155313,0,0.540557705,0,1,NA
"	Mir1247",0,NA,NA,NA,NA,NA
"	Mir1249",0,NA,NA,NA,NA,NA
"	Mir124a-1",0,NA,NA,NA,NA,NA
"	Mir124a-1hg",1.447526545,-0.170612344,0.5297746,-0.322047044,0.747417055,NA
"	Mir124a-2",0,NA,NA,NA,NA,NA
"	Mir124a-3",0,NA,NA,NA,NA,NA
"	Mir1251",0,NA,NA,NA,NA,NA
"	Mir1258",0.044563425,0,0.276955175,0,1,NA
"	Mir125a",0,NA,NA,NA,NA,NA
"	Mir125b-1",0,NA,NA,NA,NA,NA
"	Mir125b-2",0,NA,NA,NA,NA,NA
"	Mir1264",0.114297633,0,0.276955175,0,1,NA
"	Mir126a",0,NA,NA,NA,NA,NA
"	Mir126b",0,NA,NA,NA,NA,NA
"	Mir127",0,NA,NA,NA,NA,NA
"	Mir128-1",0.096651093,0,0.276955175,0,1,NA
"	Mir128-2",0,NA,NA,NA,NA,NA
"	Mir129-1",0,NA,NA,NA,NA,NA
"	Mir129-2",0,NA,NA,NA,NA,NA
"	Mir1291",0.442336496,0,0.341893366,0,1,NA
"	Mir1298",0.053625783,0,0.276955175,0,1,NA
"	Mir129b",0,NA,NA,NA,NA,NA
"	Mir1306",0,NA,NA,NA,NA,NA
"	Mir130a",0.051430246,0,0.276955175,0,1,NA
"	Mir130b",0.048620926,0,0.276955175,0,1,NA
"	Mir130c",0,NA,NA,NA,NA,NA
"	Mir132",0,NA,NA,NA,NA,NA
"	Mir133a-1",0.161938145,0,0.286418062,0,1,NA
"	Mir133a-2",0.212297554,0,0.292901326,0,1,NA
"	Mir133b",0,NA,NA,NA,NA,NA
"	Mir133c",0.069778234,0,0.276955175,0,1,NA
"	Mir134",0,NA,NA,NA,NA,NA
"	Mir135a-1",0,NA,NA,NA,NA,NA
"	Mir135a-2",0,NA,NA,NA,NA,NA
"	Mir135b",0.140839168,0,0.280344901,0,1,NA
"	Mir136",0,NA,NA,NA,NA,NA
"	Mir137",0,NA,NA,NA,NA,NA
"	Mir138-1",0,NA,NA,NA,NA,NA
"	Mir138-2",0,NA,NA,NA,NA,NA
"	Mir139",0,NA,NA,NA,NA,NA
"	Mir140",0,NA,NA,NA,NA,NA
"	Mir141",0.051430246,0,0.276955175,0,1,NA
"	Mir142",0,NA,NA,NA,NA,NA
"	Mir142b",3.475294197,-0.035785504,0.748086241,-0.047836068,0.961846891,NA
"	Mir143",0.079452542,0,0.276955175,0,1,NA
"	Mir143hg",1.417424763,0,0.585206217,0,1,NA
"	Mir144",0.099857582,0,0.276955175,0,1,NA
"	Mir145a",0.102860492,0,0.276955175,0,1,NA
"	Mir145b",0,NA,NA,NA,NA,NA
"	Mir146",5.923919195,1.15739347,0.727869775,1.590110635,0.111809869,NA
"	Mir146b",0.086319363,0,0.276955175,0,1,NA
"	Mir147",0,NA,NA,NA,NA,NA
"	Mir148a",0,NA,NA,NA,NA,NA
"	Mir148b",0.286020424,0,0.300341606,0,1,NA
"	Mir149",0.102860492,0,0.276955175,0,1,NA
"	Mir150",2.234749458,0.390019854,0.725823179,0.537348304,0.591027046,NA
"	Mir151",0.051712318,0,0.276955175,0,1,NA
"	Mir152",0,NA,NA,NA,NA,NA
"	Mir153",0.048325547,0,0.276955175,0,1,NA
"	Mir154",0,NA,NA,NA,NA,NA
"	Mir155",0,NA,NA,NA,NA,NA
"	Mir15a",0.0462318,0,0.276955175,0,1,NA
"	Mir15b",0,NA,NA,NA,NA,NA
"	Mir16-1",0.59219524,0.268980004,0.476531482,0.564453795,0.572445337,NA
"	Mir16-2",0.256405999,0.137231689,0.303715679,0.451842623,0.651382361,NA
"	Mir1668",0,NA,NA,NA,NA,NA
"	Mir17",0,NA,NA,NA,NA,NA
"	Mir18",0,NA,NA,NA,NA,NA
"	Mir181a-1",0,NA,NA,NA,NA,NA
"	Mir181a-2",0.051430246,0,0.276955175,0,1,NA
"	Mir181b-1",0,NA,NA,NA,NA,NA
"	Mir181b-2",0,NA,NA,NA,NA,NA
"	Mir181c",0.051430246,0,0.276955175,0,1,NA
"	Mir181d",0,NA,NA,NA,NA,NA
"	Mir182",0.097662046,0,0.276955175,0,1,NA
"	Mir183",0,NA,NA,NA,NA,NA
"	Mir1839",0,NA,NA,NA,NA,NA
"	Mir184",0,NA,NA,NA,NA,NA
"	Mir1843a",0,NA,NA,NA,NA,NA
"	Mir1843b",0,NA,NA,NA,NA,NA
"	Mir185",0.107087981,0,0.276955175,0,1,NA
"	Mir186",0.034889117,0,0.276955175,0,1,NA
"	Mir187",0,NA,NA,NA,NA,NA
"	Mir188",0,NA,NA,NA,NA,NA
"	Mir1892",0,NA,NA,NA,NA,NA
"	Mir1893",0,NA,NA,NA,NA,NA
"	Mir1894",0.997720668,-0.488988943,0.606673254,-0.806016977,0.42023306,NA
"	Mir1895",0,NA,NA,NA,NA,NA
"	Mir1896",0,NA,NA,NA,NA,NA
"	Mir1897",0,NA,NA,NA,NA,NA
"	Mir1898",0.916205883,-0.330292535,0.526241546,-0.627644354,0.530236946,NA
"	Mir1899",0.05287357,0.249404725,0.276955175,0.900523793,0.367841569,NA
"	Mir18b",0,NA,NA,NA,NA,NA
"	Mir1900",0.154290738,0,0.278474281,0,1,NA
"	Mir1901",0,NA,NA,NA,NA,NA
"	Mir1902",0,NA,NA,NA,NA,NA
"	Mir1903",0,NA,NA,NA,NA,NA
"	Mir1904",0.575824225,-0.240268437,0.508549432,-0.472458373,0.636599647,NA
"	Mir1905",0,NA,NA,NA,NA,NA
"	Mir1906-1",0,NA,NA,NA,NA,NA
"	Mir1906-2",0,NA,NA,NA,NA,NA
"	Mir1907",0,NA,NA,NA,NA,NA
"	Mir190a",0.100051172,0,0.276955175,0,1,NA
"	Mir190b",0.085569854,0,0.276955175,0,1,NA
"	Mir191",0,NA,NA,NA,NA,NA
"	Mir1912",0,NA,NA,NA,NA,NA
"	Mir192",0.043667793,0,0.276955175,0,1,NA
"	Mir1927",0,NA,NA,NA,NA,NA
"	Mir1928",0,NA,NA,NA,NA,NA
"	Mir1929",0,NA,NA,NA,NA,NA
"	Mir1930",0.048620926,0,0.276955175,0,1,NA
"	Mir1932",0.276443174,0,0.303180022,0,1,NA
"	Mir1933",0.051430246,0,0.276955175,0,1,NA
"	Mir1934",0.582213111,-0.406869213,0.493203654,-0.824951741,0.409398989,NA
"	Mir1936",0.086319363,0,0.276955175,0,1,NA
"	Mir1938",0.167946982,0,0.280234234,0,1,NA
"	Mir193a",0,NA,NA,NA,NA,NA
"	Mir193b",0.051712318,0,0.276955175,0,1,NA
"	Mir194-1",0.475913502,-0.174101458,0.411050133,-0.423552857,0.671891943,NA
"	Mir194-2",0,NA,NA,NA,NA,NA
"	Mir1941",0,NA,NA,NA,NA,NA
"	Mir1942",0,NA,NA,NA,NA,NA
"	Mir1943",0,NA,NA,NA,NA,NA
"	Mir1945",0.034889117,0,0.276955175,0,1,NA
"	Mir1946a",0,NA,NA,NA,NA,NA
"	Mir1946b",0.051712318,0,0.276955175,0,1,NA
"	Mir1947",0.034889117,0,0.276955175,0,1,NA
"	Mir1948",0.148996447,0,0.281716686,0,1,NA
"	Mir1949",1.61111197,-0.281632902,0.72330999,-0.389366808,0.697004822,NA
"	Mir1950",0,NA,NA,NA,NA,NA
"	Mir1951",0.057046569,0,0.276955175,0,1,NA
"	Mir1952",0,NA,NA,NA,NA,NA
"	Mir1953",0,NA,NA,NA,NA,NA
"	Mir1954",0,NA,NA,NA,NA,NA
"	Mir1955",0,NA,NA,NA,NA,NA
"	Mir1956",0.827152031,-0.421645446,0.56202755,-0.750222024,0.453120996,NA
"	Mir1957a",0.049927382,0,0.276955175,0,1,NA
"	Mir1957b",0,NA,NA,NA,NA,NA
"	Mir1958",0.15128501,0,0.282295359,0,1,NA
"	Mir195a",0,NA,NA,NA,NA,NA
"	Mir195b",0.107087981,0,0.276955175,0,1,NA
"	Mir1960",0.154290738,0,0.278474281,0,1,NA
"	Mir1961",0.044563425,0,0.276955175,0,1,NA
"	Mir1962",0.244256123,0,0.300233913,0,1,NA
"	Mir1963",0,NA,NA,NA,NA,NA
"	Mir1964",0,NA,NA,NA,NA,NA
"	Mir1966",0,NA,NA,NA,NA,NA
"	Mir1967",0,NA,NA,NA,NA,NA
"	Mir1968",0.102860492,0,0.276955175,0,1,NA
"	Mir1969",0.105486146,0,0.276955175,0,1,NA
"	Mir196a-1",0,NA,NA,NA,NA,NA
"	Mir196a-2",0,NA,NA,NA,NA,NA
"	Mir196b",0.099755793,0,0.276955175,0,1,NA
"	Mir1970",0,NA,NA,NA,NA,NA
"	Mir1971",0.051430246,0,0.276955175,0,1,NA
"	Mir1981",0,NA,NA,NA,NA,NA
"	Mir1982",0.501149754,0,0.462292696,0,1,NA
"	Mir1983",0.487643877,-0.343308115,0.389761734,-0.880815343,0.378417774,NA
"	Mir199a-1",0.12120848,0,0.277433995,0,1,NA
"	Mir199a-2",0,NA,NA,NA,NA,NA
"	Mir199b",0.044563425,0,0.276955175,0,1,NA
"	Mir19a",0,NA,NA,NA,NA,NA
"	Mir19b-1",0,NA,NA,NA,NA,NA
"	Mir19b-2",0,NA,NA,NA,NA,NA
"	Mir1a-1",0.0462318,0,0.276955175,0,1,NA
"	Mir1a-2",0,NA,NA,NA,NA,NA
"	Mir1b",0,NA,NA,NA,NA,NA
"	Mir200a",0,NA,NA,NA,NA,NA
"	Mir200b",0,NA,NA,NA,NA,NA
"	Mir200c",0.158681812,0,0.283514656,0,1,NA
"	Mir201",0.096651093,0,0.276955175,0,1,NA
"	Mir202",0,NA,NA,NA,NA,NA
"	Mir203",0.102860492,0,0.276955175,0,1,NA
"	Mir204",0.051430246,0,0.276955175,0,1,NA
"	Mir205",0,NA,NA,NA,NA,NA
"	Mir206",0,NA,NA,NA,NA,NA
"	Mir207",0.18201555,0,0.282563288,0,1,NA
"	Mir208a",0,NA,NA,NA,NA,NA
"	Mir208b",0,NA,NA,NA,NA,NA
"	Mir20a",0,NA,NA,NA,NA,NA
"	Mir20b",0,NA,NA,NA,NA,NA
"	Mir210",0.051430246,0,0.276955175,0,1,NA
"	Mir211",0,NA,NA,NA,NA,NA
"	Mir212",0.051430246,0,0.276955175,0,1,NA
"	Mir2136",0.103142564,0,0.276955175,0,1,NA
"	Mir2137",0,NA,NA,NA,NA,NA
"	Mir2139",0,NA,NA,NA,NA,NA
"	Mir214",0,NA,NA,NA,NA,NA
"	Mir215",0,NA,NA,NA,NA,NA
"	Mir216a",0,NA,NA,NA,NA,NA
"	Mir216b",0,NA,NA,NA,NA,NA
"	Mir216c",0,NA,NA,NA,NA,NA
"	Mir217",0.162498701,0,0.284151136,0,1,NA
"	Mir218-1",0.049927382,0,0.276955175,0,1,NA
"	Mir218-2",0,NA,NA,NA,NA,NA
"	Mir219a-1",0.058577026,0,0.276955175,0,1,NA
"	Mir219a-2",0,NA,NA,NA,NA,NA
"	Mir219b",0,NA,NA,NA,NA,NA
"	Mir219c",0,NA,NA,NA,NA,NA
"	Mir21a",0,NA,NA,NA,NA,NA
"	Mir21b",0,NA,NA,NA,NA,NA
"	Mir21c",0,NA,NA,NA,NA,NA
"	Mir22",0,NA,NA,NA,NA,NA
"	Mir221",0.334515351,-0.125892837,0.308487983,-0.408096404,0.6832029,NA
"	Mir222",0,NA,NA,NA,NA,NA
"	Mir223",0,NA,NA,NA,NA,NA
"	Mir224",0,NA,NA,NA,NA,NA
"	Mir23a",0.144175917,0,0.281046157,0,1,NA
"	Mir23b",0.051712318,0,0.276955175,0,1,NA
"	Mir24-1",0,NA,NA,NA,NA,NA
"	Mir24-2",0,NA,NA,NA,NA,NA
"	Mir25",0.775442479,-0.385066035,0.581457992,-0.662242226,0.507815996,NA
"	Mir26a-1",0,NA,NA,NA,NA,NA
"	Mir26a-2",0.102860492,0,0.276955175,0,1,NA
"	Mir26b",0.144896669,0,0.283378582,0,1,NA
"	Mir27a",0,NA,NA,NA,NA,NA
"	Mir27b",0.284234806,0,0.304613199,0,1,NA
"	Mir2861",0.098548307,0,0.276955175,0,1,NA
"	Mir28a",0,NA,NA,NA,NA,NA
"	Mir28b",0.102860492,0,0.276955175,0,1,NA
"	Mir28c",0.034889117,0,0.276955175,0,1,NA
"	Mir290a",0,NA,NA,NA,NA,NA
"	Mir290b",0,NA,NA,NA,NA,NA
"	Mir291a",0,NA,NA,NA,NA,NA
"	Mir291b",0,NA,NA,NA,NA,NA
"	Mir292",0,NA,NA,NA,NA,NA
"	Mir292b",0,NA,NA,NA,NA,NA
"	Mir293",0,NA,NA,NA,NA,NA
"	Mir294",0,NA,NA,NA,NA,NA
"	Mir295",0,NA,NA,NA,NA,NA
"	Mir296",0.383572033,-0.013929141,0.347998388,-0.040026452,0.968072037,NA
"	Mir297-1",0,NA,NA,NA,NA,NA
"	Mir297a-2",0.0462318,0,0.276955175,0,1,NA
"	Mir297a-3",0.152787874,0,0.282503618,0,1,NA
"	Mir297a-4",0.0571606,0,0.276955175,0,1,NA
"	Mir297b",0.107868938,0,0.276955175,0,1,NA
"	Mir297c",0,NA,NA,NA,NA,NA
"	Mir298",0,NA,NA,NA,NA,NA
"	Mir299a",0,NA,NA,NA,NA,NA
"	Mir299b",0,NA,NA,NA,NA,NA
"	Mir29a",0.087100311,0,0.276955175,0,1,NA
"	Mir29b-1",0,NA,NA,NA,NA,NA
"	Mir29b-2",0,NA,NA,NA,NA,NA
"	Mir29c",0,NA,NA,NA,NA,NA
"	Mir300",0.102860492,0,0.276955175,0,1,NA
"	Mir301",0.297910572,0,0.30605937,0,1,NA
"	Mir301b",0.051712318,0,0.276955175,0,1,NA
"	Mir302a",0,NA,NA,NA,NA,NA
"	Mir302b",0.051712318,0,0.276955175,0,1,NA
"	Mir302c",0.084721209,-0.256243932,0.276955175,-0.925218065,0.354852489,NA
"	Mir302d",0,NA,NA,NA,NA,NA
"	Mir3057",0.099854764,0,0.276955175,0,1,NA
"	Mir3058",0.048325547,0,0.276955175,0,1,NA
"	Mir3059",0.0462318,0,0.276955175,0,1,NA
"	Mir3060",0,NA,NA,NA,NA,NA
"	Mir3061",0,NA,NA,NA,NA,NA
"	Mir3062",0,NA,NA,NA,NA,NA
"	Mir3063",0,NA,NA,NA,NA,NA
"	Mir3065",0,NA,NA,NA,NA,NA
"	Mir3066",0.044563425,0,0.276955175,0,1,NA
"	Mir3067",0.101724024,0,0.276955175,0,1,NA
"	Mir3068",0.1213437,0,0.276955175,0,1,NA
"	Mir3069",0,NA,NA,NA,NA,NA
"	Mir3070a",0.051430246,0,0.276955175,0,1,NA
"	Mir3070b",0.137452396,0,0.279653089,0,1,NA
"	Mir3071",0,NA,NA,NA,NA,NA
"	Mir3072",0,NA,NA,NA,NA,NA
"	Mir3073a",0,NA,NA,NA,NA,NA
"	Mir3073b",0,NA,NA,NA,NA,NA
"	Mir3074-1",0.913987311,-0.377780742,0.534340986,-0.707003116,0.479564541,NA
"	Mir3074-2",0,NA,NA,NA,NA,NA
"	Mir3075",0.147589428,0,0.283942897,0,1,NA
"	Mir3076",0,NA,NA,NA,NA,NA
"	Mir3077",0,NA,NA,NA,NA,NA
"	Mir3078",0,NA,NA,NA,NA,NA
"	Mir3079",0.107087981,0,0.276955175,0,1,NA
"	Mir3080",0.205107201,0,0.294403603,0,1,NA
"	Mir3081",0.049927382,0,0.276955175,0,1,NA
"	Mir3082",0,NA,NA,NA,NA,NA
"	Mir3083",0,NA,NA,NA,NA,NA
"	Mir3084-1",0,NA,NA,NA,NA,NA
"	Mir3084-2",0,NA,NA,NA,NA,NA
"	Mir3085",0.233310577,0,0.298782202,0,1,NA
"	Mir3086",0.034889117,0,0.276955175,0,1,NA
"	Mir3087",0,NA,NA,NA,NA,NA
"	Mir3088",0.0571606,0,0.276955175,0,1,NA
"	Mir3089",0.149374364,0,0.284265198,0,1,NA
"	Mir3090",0,NA,NA,NA,NA,NA
"	Mir3091",3.979970431,0.675597568,0.747341301,0.904001381,0.365994669,NA
"	Mir3092",0,NA,NA,NA,NA,NA
"	Mir3093",0,NA,NA,NA,NA,NA
"	Mir3094",0.188430346,0,0.291760068,0,1,NA
"	Mir3095",0,NA,NA,NA,NA,NA
"	Mir3096",0.0462318,0,0.276955175,0,1,NA
"	Mir3097",0,NA,NA,NA,NA,NA
"	Mir3098",0,NA,NA,NA,NA,NA
"	Mir3099",0,NA,NA,NA,NA,NA
"	Mir30a",0,NA,NA,NA,NA,NA
"	Mir30b",0,NA,NA,NA,NA,NA
"	Mir30c-1",0.102860492,0,0.276955175,0,1,NA
"	Mir30c-2",0,NA,NA,NA,NA,NA
"	Mir30d",0,NA,NA,NA,NA,NA
"	Mir30e",0,NA,NA,NA,NA,NA
"	Mir30f",0,NA,NA,NA,NA,NA
"	Mir31",1.207672662,-0.019934566,0.665182162,-0.029968581,0.97609211,NA
"	Mir3100",0,NA,NA,NA,NA,NA
"	Mir3101",0,NA,NA,NA,NA,NA
"	Mir3102",0,NA,NA,NA,NA,NA
"	Mir3103",0,NA,NA,NA,NA,NA
"	Mir3104",0,NA,NA,NA,NA,NA
"	Mir3105",0.232408745,0,0.298289256,0,1,NA
"	Mir3106",0,NA,NA,NA,NA,NA
"	Mir3107",0,NA,NA,NA,NA,NA
"	Mir3108",0,NA,NA,NA,NA,NA
"	Mir3109",0,NA,NA,NA,NA,NA
"	Mir3110",0,NA,NA,NA,NA,NA
"	Mir3112",0,NA,NA,NA,NA,NA
"	Mir3113",0.205582055,0.163124524,0.297411294,0.548481268,0.583361488,NA
"	Mir32",0.051430246,0,0.276955175,0,1,NA
"	Mir320",0.190246268,0,0.292521501,0,1,NA
"	Mir322",0,NA,NA,NA,NA,NA
"	Mir323",0,NA,NA,NA,NA,NA
"	Mir324",0,NA,NA,NA,NA,NA
"	Mir325",0.051430246,0,0.276955175,0,1,NA
"	Mir326",0.173310673,0,0.285940269,0,1,NA
"	Mir327",0,NA,NA,NA,NA,NA
"	Mir328",0,NA,NA,NA,NA,NA
"	Mir329",0.138695399,0,0.277257152,0,1,NA
"	Mir33",0.150276876,0,0.282130299,0,1,NA
"	Mir330",0.147423917,0,0.281360788,0,1,NA
"	Mir331",0,NA,NA,NA,NA,NA
"	Mir335",0.049927382,0,0.276955175,0,1,NA
"	Mir337",0.051430246,0,0.276955175,0,1,NA
"	Mir338",0.102860492,0,0.276955175,0,1,NA
"	Mir339",0.56145854,0,0.403215599,0,1,NA
"	Mir340",0,NA,NA,NA,NA,NA
"	Mir341",0,NA,NA,NA,NA,NA
"	Mir342",0.097662046,0,0.276955175,0,1,NA
"	Mir343",0,NA,NA,NA,NA,NA
"	Mir344",0.0571606,0,0.276955175,0,1,NA
"	Mir344-2",0.069778234,0,0.276955175,0,1,NA
"	Mir344b",0.051712318,0,0.276955175,0,1,NA
"	Mir344c",0,NA,NA,NA,NA,NA
"	Mir344d-1",0,NA,NA,NA,NA,NA
"	Mir344d-2",0.111207004,0.464581495,0.280155827,1.658296739,0.097257587,NA
"	Mir344d-3",0,NA,NA,NA,NA,NA
"	Mir344e",0,NA,NA,NA,NA,NA
"	Mir344f",0,NA,NA,NA,NA,NA
"	Mir344g",0,NA,NA,NA,NA,NA
"	Mir344h-1",0,NA,NA,NA,NA,NA
"	Mir344h-2",0,NA,NA,NA,NA,NA
"	Mir344i",0,NA,NA,NA,NA,NA
"	Mir345",0,NA,NA,NA,NA,NA
"	Mir346",0.051430246,0,0.276955175,0,1,NA
"	Mir3470a",0,NA,NA,NA,NA,NA
"	Mir3470b",0.352119959,0.201009331,0.314604875,0.638926308,0.522870873,NA
"	Mir3471-1",0.049927382,0,0.276955175,0,1,NA
"	Mir3471-2",0.049927382,0,0.276955175,0,1,NA
"	Mir3472",0,NA,NA,NA,NA,NA
"	Mir3473b",0.201707122,0,0.294063386,0,1,NA
"	Mir3473c",0.440098649,-0.309206086,0.398036979,-0.776827537,0.437260528,NA
"	Mir3473d",1.776616755,-0.733232783,0.682155892,-1.074875687,0.282430389,NA
"	Mir3473e",0.361206038,0,0.307619291,0,1,NA
"	Mir3473f",0,NA,NA,NA,NA,NA
"	Mir3473g",0,NA,NA,NA,NA,NA
"	Mir3474",0,NA,NA,NA,NA,NA
"	Mir3475",0.051430246,0,0.276955175,0,1,NA
"	Mir34a",0,NA,NA,NA,NA,NA
"	Mir34b",0,NA,NA,NA,NA,NA
"	Mir34c",0,NA,NA,NA,NA,NA
"	Mir350",0.055603502,0.249404725,0.276955175,0.900523793,0.367841569,NA
"	Mir351",0.051430246,0,0.276955175,0,1,NA
"	Mir3535",0.1213437,0,0.276955175,0,1,NA
"	Mir3544",0,NA,NA,NA,NA,NA
"	Mir3547",0,NA,NA,NA,NA,NA
"	Mir3569",0.098189208,0,0.276955175,0,1,NA
"	Mir3572",0,NA,NA,NA,NA,NA
"	Mir361",0.138313754,0,0.279321684,0,1,NA
"	Mir362",0.049927382,0,0.276955175,0,1,NA
"	Mir3620",0,NA,NA,NA,NA,NA
"	Mir363",2.683771875,-0.159402302,0.751732078,-0.212046694,0.832070606,NA
"	Mir365-1",0.051430246,0,0.276955175,0,1,NA
"	Mir365-2",0.049927382,0,0.276955175,0,1,NA
"	Mir367",0,NA,NA,NA,NA,NA
"	Mir369",0,NA,NA,NA,NA,NA
"	Mir370",0.163059193,0,0.286609631,0,1,NA
"	Mir374b",0,NA,NA,NA,NA,NA
"	Mir374c",0,NA,NA,NA,NA,NA
"	Mir375",0,NA,NA,NA,NA,NA
"	Mir376a",0,NA,NA,NA,NA,NA
"	Mir376b",0.15779632,0,0.285763917,0,1,NA
"	Mir376c",0.159907061,0,0.285887993,0,1,NA
"	Mir377",0,NA,NA,NA,NA,NA
"	Mir378a",0,NA,NA,NA,NA,NA
"	Mir378b",0,NA,NA,NA,NA,NA
"	Mir378c",0.2869243,0,0.302927323,0,1,NA
"	Mir378d",0.095560967,0,0.276955175,0,1,NA
"	Mir379",0,NA,NA,NA,NA,NA
"	Mir380",0,NA,NA,NA,NA,NA
"	Mir381",0.05615662,0,0.276955175,0,1,NA
"	Mir382",0,NA,NA,NA,NA,NA
"	Mir383",0,NA,NA,NA,NA,NA
"	Mir384",0.05615662,0,0.276955175,0,1,NA
"	Mir3960",0.142390981,0,0.280684251,0,1,NA
"	Mir3961",0.034889117,0,0.276955175,0,1,NA
"	Mir3962",0.051430246,0,0.276955175,0,1,NA
"	Mir3963",0.0462318,0,0.276955175,0,1,NA
"	Mir3964",0.051430246,0,0.276955175,0,1,NA
"	Mir3965",0.359093568,0,0.354645187,0,1,NA
"	Mir3966",0.257369011,0,0.299546016,0,1,NA
"	Mir3967",0.102860492,0,0.276955175,0,1,NA
"	Mir3968",0,NA,NA,NA,NA,NA
"	Mir3969",0,NA,NA,NA,NA,NA
"	Mir3970",0.08912685,0,0.276955175,0,1,NA
"	Mir3971",0.112202809,0,0.276955175,0,1,NA
"	Mir409",0,NA,NA,NA,NA,NA
"	Mir410",0,NA,NA,NA,NA,NA
"	Mir411",0.100051172,0,0.276955175,0,1,NA
"	Mir412",0,NA,NA,NA,NA,NA
"	Mir421",0.044563425,0,0.276955175,0,1,NA
"	Mir423",0.151567082,0,0.282364831,0,1,NA
"	Mir425",0,NA,NA,NA,NA,NA
"	Mir429",0,NA,NA,NA,NA,NA
"	Mir431",0,NA,NA,NA,NA,NA
"	Mir432",0,NA,NA,NA,NA,NA
"	Mir433",0,NA,NA,NA,NA,NA
"	Mir434",0,NA,NA,NA,NA,NA
"	Mir448",0,NA,NA,NA,NA,NA
"	Mir449a",0.086319363,0,0.276955175,0,1,NA
"	Mir449b",0.137749609,0,0.279230734,0,1,NA
"	Mir449c",0.326912303,0,0.36226253,0,1,NA
"	Mir450-1",0.14497664,0,0.27748119,0,1,NA
"	Mir450-2",0.0462318,0,0.276955175,0,1,NA
"	Mir450b",0,NA,NA,NA,NA,NA
"	Mir451a",0,NA,NA,NA,NA,NA
"	Mir451b",0,NA,NA,NA,NA,NA
"	Mir452",0,NA,NA,NA,NA,NA
"	Mir453",0.05615662,0,0.276955175,0,1,NA
"	Mir455",0,NA,NA,NA,NA,NA
"	Mir463",0.044563425,0,0.276955175,0,1,NA
"	Mir465",0.044563425,0,0.276955175,0,1,NA
"	Mir465b-1",0,NA,NA,NA,NA,NA
"	Mir465b-2",0,NA,NA,NA,NA,NA
"	Mir465c-1",0,NA,NA,NA,NA,NA
"	Mir465c-2",0,NA,NA,NA,NA,NA
"	Mir465d",0,NA,NA,NA,NA,NA
"	Mir466",0,NA,NA,NA,NA,NA
"	Mir466b-1",0,NA,NA,NA,NA,NA
"	Mir466b-2",0,NA,NA,NA,NA,NA
"	Mir466b-3",0,NA,NA,NA,NA,NA
"	Mir466b-4",0,NA,NA,NA,NA,NA
"	Mir466b-5",0,NA,NA,NA,NA,NA
"	Mir466b-6",0,NA,NA,NA,NA,NA
