gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Gm24480",0.059890988,0,0.276955175,0,1,NA
"	Gm24481",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24482",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24484",0.228757359,-0.307665885,0.303119947,-1.014997158,0.310107182,NA
"	Gm24485",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24486",0,NA,NA,NA,NA,NA
"	Gm24487",0.051430246,0,0.276955175,0,1,NA
"	Gm24488",0,NA,NA,NA,NA,NA
"	Gm2449",1.562870719,-0.409816279,0.674494645,-0.607590114,0.543459359,NA
"	Gm24490",0,NA,NA,NA,NA,NA
"	Gm24491",0,NA,NA,NA,NA,NA
"	Gm24492",2.311687716,0.889765893,0.729734432,1.219300959,0.222729985,NA
"	Gm24493",0.103424636,0,0.276955175,0,1,NA
"	Gm24494",0.970004495,-0.450801189,0.63213308,-0.713142854,0.475757364,NA
"	Gm24495",0,NA,NA,NA,NA,NA
"	Gm24496",0.103424636,0,0.276955175,0,1,NA
"	Gm24497",0.344266112,-0.173744146,0.373090185,-0.465689404,0.641437838,NA
"	Gm24498",0.265654459,0,0.301833189,0,1,NA
"	Gm24499",0,NA,NA,NA,NA,NA
"	Gm24500",0.285815493,0,0.305996699,0,1,NA
"	Gm24501",0.051430246,0,0.276955175,0,1,NA
"	Gm24502",0,NA,NA,NA,NA,NA
"	Gm24503",0.20421812,0.164030122,0.297016148,0.552259946,0.580770269,NA
"	Gm24504",0,NA,NA,NA,NA,NA
"	Gm24505",0.207366992,-0.149552637,0.300698453,-0.497350869,0.618941646,NA
"	Gm24508",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24509",0,NA,NA,NA,NA,NA
"	Gm24510",0.051430246,0,0.276955175,0,1,NA
"	Gm24512",0,NA,NA,NA,NA,NA
"	Gm24513",0,NA,NA,NA,NA,NA
"	Gm24514",0.197699911,0,0.296945331,0,1,NA
"	Gm24515",0,NA,NA,NA,NA,NA
"	Gm24517",0.365584313,0,0.31037328,0,1,NA
"	Gm24518",0,NA,NA,NA,NA,NA
"	Gm24519",0.234308106,-0.60238618,0.300792949,-2.002660573,0.045213733,NA
"	Gm24520",0,NA,NA,NA,NA,NA
"	Gm24521",0,NA,NA,NA,NA,NA
"	Gm24522",0,NA,NA,NA,NA,NA
"	Gm24524",0.160021092,0,0.287953839,0,1,NA
"	Gm24525",0.153069946,0.1872859,0.291137709,0.643289735,0.520036116,NA
"	Gm24526",0,NA,NA,NA,NA,NA
"	Gm24527",0,NA,NA,NA,NA,NA
"	Gm24528",0,NA,NA,NA,NA,NA
"	Gm2453",0.764951063,-0.271036592,0.499256531,-0.542880414,0.587212142,NA
"	Gm24530",0,NA,NA,NA,NA,NA
"	Gm24531",0,NA,NA,NA,NA,NA
"	Gm24532",0.155734063,0,0.287206723,0,1,NA
"	Gm24533",0.051430246,0,0.276955175,0,1,NA
"	Gm24534",0.208544066,0,0.29946041,0,1,NA
"	Gm24535",0.160709715,0,0.288150309,0,1,NA
"	Gm24536",0.048325547,0,0.276955175,0,1,NA
"	Gm24537",0.223903523,0,0.300915645,0,1,NA
"	Gm24538",0,NA,NA,NA,NA,NA
"	Gm24540",0,NA,NA,NA,NA,NA
"	Gm24541",0.103140451,-0.03679253,0.28145945,-0.130720537,0.895996386,NA
"	Gm24542",0.048620926,-0.259066904,0.276955175,-0.93541095,0.349576556,NA
"	Gm24543",0.051430246,0,0.276955175,0,1,NA
"	Gm24544",0,NA,NA,NA,NA,NA
"	Gm24545",0,NA,NA,NA,NA,NA
"	Gm24546",0,NA,NA,NA,NA,NA
"	Gm24547",0.171212222,0,0.289442769,0,1,NA
"	Gm24548",0,NA,NA,NA,NA,NA
"	Gm24549",0,NA,NA,NA,NA,NA
"	Gm24550",0,NA,NA,NA,NA,NA
"	Gm24551",0.205720984,0,0.29163791,0,1,NA
"	Gm24552",0.048325547,0,0.276955175,0,1,NA
"	Gm24553",0.184927199,0,0.289121443,0,1,NA
"	Gm24554",0,NA,NA,NA,NA,NA
"	Gm24555",0.150713966,0,0.288530157,0,1,NA
"	Gm24556",0.048325547,0,0.276955175,0,1,NA
"	Gm24557",0,NA,NA,NA,NA,NA
"	Gm24559",0.212589667,0,0.296257308,0,1,NA
"	Gm24561",0.142390981,0.201427919,0.287474691,0.700680532,0.483502408,NA
"	Gm24563",0,NA,NA,NA,NA,NA
"	Gm24564",0,NA,NA,NA,NA,NA
"	Gm24565",0,NA,NA,NA,NA,NA
"	Gm24566",0,NA,NA,NA,NA,NA
"	Gm24567",0.143423585,0,0.287232165,0,1,NA
"	Gm24568",0.051430246,0,0.276955175,0,1,NA
"	Gm24569",0,NA,NA,NA,NA,NA
"	Gm24570",0,NA,NA,NA,NA,NA
"	Gm24572",0,NA,NA,NA,NA,NA
"	Gm24573",0.096275743,0.220246232,0.279690736,0.787463449,0.431010617,NA
"	Gm24574",0,NA,NA,NA,NA,NA
"	Gm24575",0.108504408,-0.024316327,0.282561694,-0.086056699,0.931421345,NA
"	Gm24576",0.2436751,0,0.303374096,0,1,NA
"	Gm24577",0,NA,NA,NA,NA,NA
"	Gm24578",0.051430246,0,0.276955175,0,1,NA
"	Gm24579",0.360011723,0,0.306003503,0,1,NA
"	Gm24580",0,NA,NA,NA,NA,NA
"	Gm24581",0.181845597,0.148983966,0.297367612,0.501009392,0.616364513,NA
"	Gm24582",0.155136955,0,0.28281071,0,1,NA
"	Gm24584",0.048325547,0,0.276955175,0,1,NA
"	Gm24585",0,NA,NA,NA,NA,NA
"	Gm24586",0,NA,NA,NA,NA,NA
"	Gm24587",0,NA,NA,NA,NA,NA
"	Gm24588",0.384124833,0,0.349795816,0,1,NA
"	Gm24589",0,NA,NA,NA,NA,NA
"	Gm24590",0,NA,NA,NA,NA,NA
"	Gm24591",0,NA,NA,NA,NA,NA
"	Gm24592",0.236744943,0,0.303124603,0,1,NA
"	Gm24593",0,NA,NA,NA,NA,NA
"	Gm24594",0,NA,NA,NA,NA,NA
"	Gm24595",0.086319363,0,0.276955175,0,1,NA
"	Gm24596",0.27876661,0,0.306736692,0,1,NA
"	Gm24597",0,NA,NA,NA,NA,NA
"	Gm24598",0,NA,NA,NA,NA,NA
"	Gm24599",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24601",0.462994367,0,0.503106781,0,1,NA
"	Gm24602",0.051430246,0,0.276955175,0,1,NA
"	Gm24605",0,NA,NA,NA,NA,NA
"	Gm24607",0.215256342,0,0.297596018,0,1,NA
"	Gm24608",0.048325547,0,0.276955175,0,1,NA
"	Gm24609",0,NA,NA,NA,NA,NA
"	Gm24610",0,NA,NA,NA,NA,NA
"	Gm24611",0.144319217,0.178161728,0.289529604,0.615348917,0.538324319,NA
"	Gm24612",0,NA,NA,NA,NA,NA
"	Gm24613",0,NA,NA,NA,NA,NA
"	Gm24614",0,NA,NA,NA,NA,NA
"	Gm24615",0.098548307,0.001087177,0.28135361,0.003864094,0.996916907,NA
"	Gm24617",0.06067185,0,0.276955175,0,1,NA
"	Gm24618",0,NA,NA,NA,NA,NA
"	Gm24620",0.137277537,0,0.283946393,0,1,NA
"	Gm24621",0,NA,NA,NA,NA,NA
"	Gm24622",0.051430246,0,0.276955175,0,1,NA
"	Gm24623",0.102860492,0,0.276955175,0,1,NA
"	Gm24624",0,NA,NA,NA,NA,NA
"	Gm24625",0.05615662,0,0.276955175,0,1,NA
"	Gm24626",0,NA,NA,NA,NA,NA
"	Gm24627",0,NA,NA,NA,NA,NA
"	Gm24628",0.051430246,0,0.276955175,0,1,NA
"	Gm24629",0.200402138,0,0.295646609,0,1,NA
"	Gm24630",0.051430246,0,0.276955175,0,1,NA
"	Gm24631",0,NA,NA,NA,NA,NA
"	Gm24632",0.307770024,0.108569008,0.307806541,0.352718327,0.724299618,NA
"	Gm24633",0,NA,NA,NA,NA,NA
"	Gm24634",0.127778089,0.189360059,0.286455532,0.661045216,0.508583317,NA
"	Gm24635",0,NA,NA,NA,NA,NA
"	Gm24636",0,NA,NA,NA,NA,NA
"	Gm24637",0,NA,NA,NA,NA,NA
"	Gm24638",0,NA,NA,NA,NA,NA
"	Gm24639",0,NA,NA,NA,NA,NA
"	Gm2464",0.679241802,-0.252135605,0.491686245,-0.51279776,0.608092797,NA
"	Gm24640",0,NA,NA,NA,NA,NA
"	Gm24641",0,NA,NA,NA,NA,NA
"	Gm24643",0,NA,NA,NA,NA,NA
"	Gm24644",0.323622597,0,0.303999663,0,1,NA
"	Gm24646",0,NA,NA,NA,NA,NA
"	Gm24647",0.153480546,0.35893399,0.291028933,1.23332751,0.217453598,NA
"	Gm24648",0,NA,NA,NA,NA,NA
"	Gm24649",0.134743881,0.382657849,0.287749668,1.329828984,0.183574624,NA
"	Gm24650",0.051430246,0,0.276955175,0,1,NA
"	Gm24651",0,NA,NA,NA,NA,NA
"	Gm24652",0,NA,NA,NA,NA,NA
"	Gm24653",0,NA,NA,NA,NA,NA
"	Gm24654",0,NA,NA,NA,NA,NA
"	Gm24655",0,NA,NA,NA,NA,NA
"	Gm24656",0.034889117,0,0.276955175,0,1,NA
"	Gm24657",0,NA,NA,NA,NA,NA
"	Gm24658",0,NA,NA,NA,NA,NA
"	Gm24659",0.102860492,0,0.276955175,0,1,NA
"	Gm24661",0.0462318,0,0.276955175,0,1,NA
"	Gm24664",0,NA,NA,NA,NA,NA
"	Gm24665",0.232240416,0.252508916,0.303746756,0.831313952,0.405796295,NA
"	Gm24666",0,NA,NA,NA,NA,NA
"	Gm24667",0.0462318,0,0.276955175,0,1,NA
"	Gm24668",0.057046569,0,0.276955175,0,1,NA
"	Gm24669",0,NA,NA,NA,NA,NA
"	Gm24670",0.051430246,0,0.276955175,0,1,NA
"	Gm24671",0.206003057,0,0.29557452,0,1,NA
"	Gm24673",0,NA,NA,NA,NA,NA
"	Gm24674",0.15457281,0,0.287007857,0,1,NA
"	Gm24675",0,NA,NA,NA,NA,NA
"	Gm24676",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24677",0,NA,NA,NA,NA,NA
"	Gm24678",0,NA,NA,NA,NA,NA
"	Gm24679",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24680",0.051430246,0,0.276955175,0,1,NA
"	Gm24681",0,NA,NA,NA,NA,NA
"	Gm24682",0.326690435,0.261347669,0.312066638,0.837473916,0.402326233,NA
"	Gm24683",0.265976888,0,0.3046232,0,1,NA
"	Gm24685",0.172773946,0,0.289743586,0,1,NA
"	Gm24686",0,NA,NA,NA,NA,NA
"	Gm24687",0,NA,NA,NA,NA,NA
"	Gm24689",0.11239585,0,0.277203251,0,1,NA
"	Gm24690",0,NA,NA,NA,NA,NA
"	Gm24691",0,NA,NA,NA,NA,NA
"	Gm24692",0,NA,NA,NA,NA,NA
"	Gm24693",0.097662046,0,0.277367153,0,1,NA
"	Gm24694",0,NA,NA,NA,NA,NA
"	Gm24695",0.170027623,-0.38417771,0.293860984,-1.307345074,0.191095542,NA
"	Gm24696",0,NA,NA,NA,NA,NA
"	Gm24697",0,NA,NA,NA,NA,NA
"	Gm24698",0.163513745,0,0.290619661,0,1,NA
"	Gm24701",0,NA,NA,NA,NA,NA
"	Gm24702",0,NA,NA,NA,NA,NA
"	Gm24704",0,NA,NA,NA,NA,NA
"	Gm24705",0.151481418,-0.19648504,0.288923319,-0.680059475,0.496466803,NA
"	Gm24706",0,NA,NA,NA,NA,NA
"	Gm24707",0.140839168,0.34619917,0.288823638,1.198652478,0.230663103,NA
"	Gm24708",0.240610102,0,0.299193758,0,1,NA
"	Gm24709",0.099755793,0,0.277421228,0,1,NA
"	Gm24710",0,NA,NA,NA,NA,NA
"	Gm24711",0,NA,NA,NA,NA,NA
"	Gm24712",0,NA,NA,NA,NA,NA
"	Gm24713",0,NA,NA,NA,NA,NA
"	Gm24714",0.102860492,0,0.276955175,0,1,NA
"	Gm24715",1.124326894,-0.612167284,0.6323569,-0.968072435,0.333008195,NA
"	Gm24716",0.205601904,0.296889878,0.299426585,0.991528119,0.321427769,NA
"	Gm24717",0.051430246,0,0.276955175,0,1,NA
"	Gm24718",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24719",0,NA,NA,NA,NA,NA
"	Gm24720",0,NA,NA,NA,NA,NA
"	Gm24721",0,NA,NA,NA,NA,NA
"	Gm24722",1.705629281,0.222235837,0.68276041,0.325496079,0.74480565,NA
"	Gm24723",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24724",0,NA,NA,NA,NA,NA
"	Gm24725",0,NA,NA,NA,NA,NA
"	Gm24726",0.053625783,0,0.276955175,0,1,NA
"	Gm24727",0.097944118,0,0.277414957,0,1,NA
"	Gm24728",0,NA,NA,NA,NA,NA
"	Gm24729",0.111801427,0,0.277949157,0,1,NA
"	Gm24730",0.051430246,0,0.276955175,0,1,NA
"	Gm24731",0.099854764,0.446327961,0.281876035,1.583419325,0.113325921,NA
"	Gm24732",0.059890988,0,0.276955175,0,1,NA
"	Gm24733",0,NA,NA,NA,NA,NA
"	Gm24734",0.101357628,0.234659804,0.280281963,0.837227632,0.402464628,NA
"	Gm24735",0,NA,NA,NA,NA,NA
"	Gm24736",0.058577026,-0.259066904,0.276955175,-0.93541095,0.349576556,NA
"	Gm24737",0.710209458,0.326228799,0.642995389,0.507357913,0.61190371,NA
"	Gm24738",0,NA,NA,NA,NA,NA
"	Gm24739",0.028523285,0,0.276955175,0,1,NA
"	Gm24741",0,NA,NA,NA,NA,NA
"	Gm24742",0,NA,NA,NA,NA,NA
"	Gm24744",0,NA,NA,NA,NA,NA
"	Gm24745",0,NA,NA,NA,NA,NA
"	Gm24747",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24748",0,NA,NA,NA,NA,NA
"	Gm24749",0,NA,NA,NA,NA,NA
"	Gm24750",0.056197925,0,0.276955175,0,1,NA
"	Gm24751",0.087335585,0,0.276955175,0,1,NA
"	Gm24752",0,NA,NA,NA,NA,NA
"	Gm24753",0.13464491,0,0.285382536,0,1,NA
"	Gm24754",0.202898357,0,0.296257339,0,1,NA
"	Gm24755",0,NA,NA,NA,NA,NA
"	Gm24756",0.0571606,0,0.276955175,0,1,NA
"	Gm24757",0.514302461,0,0.312871121,0,1,NA
"	Gm24759",0,NA,NA,NA,NA,NA
"	Gm24760",0,NA,NA,NA,NA,NA
"	Gm24761",0,NA,NA,NA,NA,NA
"	Gm24762",0.058577026,-0.259066904,0.276955175,-0.93541095,0.349576556,NA
"	Gm24763",0.099854764,0.446327961,0.281876035,1.583419325,0.113325921,NA
"	Gm24764",0.228242228,0,0.301345769,0,1,NA
"	Gm24765",0.048325547,0,0.276955175,0,1,NA
"	Gm24766",0,NA,NA,NA,NA,NA
"	Gm24767",0.101357628,0.234659804,0.280281963,0.837227632,0.402464628,NA
"	Gm24768",0.051712318,0,0.276955175,0,1,NA
"	Gm24769",0,NA,NA,NA,NA,NA
"	Gm24770",0.103424636,0,0.276955175,0,1,NA
"	Gm24771",0.103142564,0,0.277581681,0,1,NA
"	Gm24772",0,NA,NA,NA,NA,NA
"	Gm24773",0,NA,NA,NA,NA,NA
"	Gm24774",0.028523285,0,0.276955175,0,1,NA
"	Gm24775",0.102860492,0,0.276955175,0,1,NA
"	Gm24776",0.216242289,0,0.298930448,0,1,NA
"	Gm24777",0,NA,NA,NA,NA,NA
"	Gm24780",0.051430246,0,0.276955175,0,1,NA
"	Gm24781",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24782",0.051430246,0,0.276955175,0,1,NA
"	Gm24783",0,NA,NA,NA,NA,NA
"	Gm24784",0,NA,NA,NA,NA,NA
"	Gm24786",0,NA,NA,NA,NA,NA
"	Gm24787",0.149782145,0.540237588,0.288736602,1.871039502,0.061339606,NA
"	Gm24788",0,NA,NA,NA,NA,NA
"	Gm24789",0.05615662,0,0.276955175,0,1,NA
"	Gm2479",1.306801149,-0.257428997,0.652407402,-0.394583195,0.693150517,NA
"	Gm24790",0.05287357,0,0.276955175,0,1,NA
"	Gm24791",0,NA,NA,NA,NA,NA
"	Gm24792",0,NA,NA,NA,NA,NA
"	Gm24793",0.051430246,0,0.276955175,0,1,NA
"	Gm24794",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24795",0,NA,NA,NA,NA,NA
"	Gm24796",0.099854764,0.446327961,0.281876035,1.583419325,0.113325921,NA
"	Gm24797",0,NA,NA,NA,NA,NA
"	Gm24798",0,NA,NA,NA,NA,NA
"	Gm24799",0,NA,NA,NA,NA,NA
"	Gm24801",0.102860492,0,0.276955175,0,1,NA
"	Gm24802",0.099854764,0.446327961,0.281876035,1.583419325,0.113325921,NA
"	Gm24803",0.06067185,0,0.276955175,0,1,NA
"	Gm24804",0.104585888,0,0.277643254,0,1,NA
"	Gm24805",0.051712318,0,0.276955175,0,1,NA
"	Gm24806",0.103424636,0,0.276955175,0,1,NA
"	Gm24808",0,NA,NA,NA,NA,NA
"	Gm24809",0.048325547,0,0.276955175,0,1,NA
"	Gm24810",0,NA,NA,NA,NA,NA
"	Gm24811",0.100333244,-0.239506195,0.278787838,-0.859098433,0.390286212,NA
"	Gm24812",0.139556469,0,0.282308674,0,1,NA
"	Gm24813",0,NA,NA,NA,NA,NA
"	Gm24816",0.202911664,-0.164860633,0.296940091,-0.555198297,0.578759034,NA
"	Gm24817",0.133690274,0.52219469,0.286984753,1.81959036,0.068821411,NA
"	Gm24818",0.151186039,0,0.286363903,0,1,NA
"	Gm24819",0.05287357,0,0.276955175,0,1,NA
"	Gm24823",0,NA,NA,NA,NA,NA
"	Gm24824",0.103142564,0,0.277581681,0,1,NA
"	Gm24826",0.100720045,0.21866862,0.279947905,0.781104684,0.434740927,NA
"	Gm24828",0,NA,NA,NA,NA,NA
"	Gm24829",0,NA,NA,NA,NA,NA
"	Gm24830",0.080235603,0,0.276955175,0,1,NA
"	Gm24831",0,NA,NA,NA,NA,NA
"	Gm24833",0.034889117,0,0.276955175,0,1,NA
"	Gm24835",0,NA,NA,NA,NA,NA
"	Gm24836",0,NA,NA,NA,NA,NA
"	Gm24837",0.370154435,0,0.309325857,0,1,NA
"	Gm24838",0.420170502,-0.183841133,0.315146511,-0.583351318,0.559656822,NA
"	Gm24839",0,NA,NA,NA,NA,NA
"	Gm24840",0.904596236,0.198271138,0.561857657,0.352884998,0.724174658,NA
"	Gm24841",0.408632649,-0.104226396,0.311365778,-0.334739407,0.737821672,NA
"	Gm24842",0.14528347,0.341343593,0.289539484,1.178918983,0.238430438,NA
"	Gm24843",0,NA,NA,NA,NA,NA
"	Gm24844",0.048620926,-0.259066904,0.276955175,-0.93541095,0.349576556,NA
"	Gm24845",0.200522538,0,0.294816616,0,1,NA
"	Gm24846",0,NA,NA,NA,NA,NA
"	Gm24847",0.141084525,-0.202532876,0.287351251,-0.704826848,0.480917999,NA
"	Gm24848",0,NA,NA,NA,NA,NA
"	Gm24850",0.0462318,0,0.276955175,0,1,NA
"	Gm24851",0.226876459,0.245167852,0.303219042,0.808550313,0.418773855,NA
"	Gm24853",0,NA,NA,NA,NA,NA
"	Gm24854",0.051430246,0,0.276955175,0,1,NA
"	Gm24855",0,NA,NA,NA,NA,NA
"	Gm24856",0.18430405,0,0.2949115,0,1,NA
"	Gm24857",0.37841811,-0.11448157,0.312762995,-0.366032975,0.71434047,NA
"	Gm24858",0.058577026,-0.259066904,0.276955175,-0.93541095,0.349576556,NA
"	Gm24859",2.23761309,0.231598565,0.722645975,0.320486895,0.748599263,NA
"	Gm24860",0.092463599,0,0.276955175,0,1,NA
"	Gm24861",0,NA,NA,NA,NA,NA
"	Gm24862",0,NA,NA,NA,NA,NA
"	Gm24863",0.048325547,0,0.276955175,0,1,NA
"	Gm24865",0.681337082,0.19131716,0.529356708,0.361414444,0.717789652,NA
"	Gm24866",0,NA,NA,NA,NA,NA
"	Gm24867",0.102860492,0,0.276955175,0,1,NA
"	Gm24868",0,NA,NA,NA,NA,NA
"	Gm24869",0.511190833,-0.029564842,0.392612521,-0.075302851,0.939973753,NA
"	Gm24870",0.102860492,0,0.276955175,0,1,NA
"	Gm24871",0,NA,NA,NA,NA,NA
"	Gm24872",0,NA,NA,NA,NA,NA
"	Gm24873",0.059890988,0,0.276955175,0,1,NA
"	Gm24875",0,NA,NA,NA,NA,NA
"	Gm24876",0.079953531,0,0.276955175,0,1,NA
"	Gm24877",0.097662046,0,0.277367153,0,1,NA
"	Gm24878",0.369633682,0,0.31210141,0,1,NA
"	Gm24879",0.034889117,0,0.276955175,0,1,NA
"	Gm24880",0,NA,NA,NA,NA,NA
"	Gm24883",0.102860492,0,0.276955175,0,1,NA
"	Gm24884",0.130911704,0,0.284289988,0,1,NA
"	Gm24885",0.260698117,0.127057668,0.305989577,0.415235282,0.677969673,NA
"	Gm24886",0.16846986,0,0.284651344,0,1,NA
"	Gm24887",0.548232454,0.321141697,0.442755161,0.7253257,0.468252243,NA
"	Gm24888",2.373909217,0.435124955,0.749195769,0.580789392,0.561382406,NA
"	Gm24889",0.213243006,0.151322256,0.300151971,0.504152132,0.614154475,NA
"	Gm24890",0.034889117,0,0.276955175,0,1,NA
"	Gm24891",0.044563425,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24892",0.102860492,0,0.276955175,0,1,NA
"	Gm24893",0.20421812,0.164030122,0.297016148,0.552259946,0.580770269,NA
"	Gm24894",0.048325547,0,0.276955175,0,1,NA
"	Gm24895",0,NA,NA,NA,NA,NA
"	Gm24896",0.059890988,0,0.276955175,0,1,NA
"	Gm24897",0.346935502,0.096682674,0.310782636,0.311094193,0.755729015,NA
"	Gm24898",0,NA,NA,NA,NA,NA
"	Gm24899",0,NA,NA,NA,NA,NA
"	Gm24900",0,NA,NA,NA,NA,NA
"	Gm24901",0,NA,NA,NA,NA,NA
"	Gm24902",0,NA,NA,NA,NA,NA
"	Gm24903",0.186954406,0.299663018,0.297388063,1.007649786,0.313622619,NA
"	Gm24905",0,NA,NA,NA,NA,NA
"	Gm24907",0.092888971,0.221913267,0.279419063,0.79419516,0.427081826,NA
"	Gm24908",0,NA,NA,NA,NA,NA
"	Gm24909",0.203621842,0.14289277,0.298972228,0.477946635,0.632688188,NA
"	Gm24910",0.048620926,-0.259066904,0.276955175,-0.93541095,0.349576556,NA
"	Gm24911",0,NA,NA,NA,NA,NA
"	Gm24912",0.090795224,0.22240549,0.279338867,0.796185269,0.425924359,NA
"	Gm24913",0,NA,NA,NA,NA,NA
"	Gm24914",0.0571606,0,0.276955175,0,1,NA
"	Gm24915",0,NA,NA,NA,NA,NA
"	Gm24916",0.703530713,0,0.465419505,0,1,NA
"	Gm24917",0.059890988,0,0.276955175,0,1,NA
"	Gm24918",0.034889117,0,0.276955175,0,1,NA
"	Gm24919",0.099755793,0,0.277421228,0,1,NA
"	Gm24920",1.390814193,-0.024356907,0.646346351,-0.037683986,0.969939645,NA
"	Gm24921",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24922",0,NA,NA,NA,NA,NA
"	Gm24923",0,NA,NA,NA,NA,NA
"	Gm24925",0.048620926,-0.259066904,0.276955175,-0.93541095,0.349576556,NA
"	Gm24926",0,NA,NA,NA,NA,NA
"	Gm24927",0.05287357,0,0.276955175,0,1,NA
"	Gm24928",0.05287357,0,0.276955175,0,1,NA
"	Gm24929",0.08912685,0.426273539,0.280826027,1.517927464,0.129032686,NA
"	Gm24930",0.100333244,-0.239506195,0.278787838,-0.859098433,0.390286212,NA
"	Gm24931",0,NA,NA,NA,NA,NA
"	Gm24932",0.154290738,0,0.282692615,0,1,NA
"	Gm24933",0,NA,NA,NA,NA,NA
"	Gm24934",0,NA,NA,NA,NA,NA
"	Gm24935",0,NA,NA,NA,NA,NA
"	Gm24936",0.107586866,0,0.277062718,0,1,NA
"	Gm24937",0.053625783,0,0.276955175,0,1,NA
"	Gm24938",0.051712318,0,0.276955175,0,1,NA
"	Gm24939",0.092049717,0,0.276955175,0,1,NA
"	Gm24940",0,NA,NA,NA,NA,NA
"	Gm24942",0,NA,NA,NA,NA,NA
"	Gm24943",0,NA,NA,NA,NA,NA
"	Gm24944",0,NA,NA,NA,NA,NA
"	Gm24945",0.102860492,0,0.276955175,0,1,NA
"	Gm24946",0.250014305,-0.024342264,0.307624319,-0.079129843,0.936929347,NA
"	Gm24947",0.125934854,0,0.282148127,0,1,NA
"	Gm24948",0.276322862,-0.144464182,0.306639995,-0.47111983,0.637555165,NA
"	Gm24950",0.308425408,-0.008598081,0.310703573,-0.02767294,0.977923006,NA
"	Gm24952",0,NA,NA,NA,NA,NA
"	Gm24954",0,NA,NA,NA,NA,NA
"	Gm24957",0.1338954,0,0.284933651,0,1,NA
"	Gm24958",0,NA,NA,NA,NA,NA
"	Gm24959",1.077421956,0.085722367,0.621722718,0.137878775,0.890336226,NA
"	Gm24960",0.323690496,0.109820871,0.310016847,0.354241623,0.723157813,NA
"	Gm24961",0.056197925,0,0.276955175,0,1,NA
"	Gm24962",0.102860492,0,0.276955175,0,1,NA
"	Gm24963",0,NA,NA,NA,NA,NA
"	Gm24965",0,NA,NA,NA,NA,NA
"	Gm24966",0.051430246,0,0.276955175,0,1,NA
"	Gm24967",0.0462318,0,0.276955175,0,1,NA
"	Gm24968",0,NA,NA,NA,NA,NA
"	Gm24969",0,NA,NA,NA,NA,NA
"	Gm24970",0,NA,NA,NA,NA,NA
"	Gm24971",0.051430246,0,0.276955175,0,1,NA
"	Gm24973",0,NA,NA,NA,NA,NA
"	Gm24975",0,NA,NA,NA,NA,NA
"	Gm24976",0.185777943,0.289001956,0.297104685,0.972727697,0.330688656,NA
"	Gm24977",0.100051172,-0.240201771,0.278694555,-0.861881823,0.388752552,NA
"	Gm24978",0,NA,NA,NA,NA,NA
"	Gm24979",0,NA,NA,NA,NA,NA
"	Gm24981",0,NA,NA,NA,NA,NA
"	Gm24982",0,NA,NA,NA,NA,NA
"	Gm24983",0.085569854,0,0.276955175,0,1,NA
"	Gm24984",0.171271082,0.185357824,0.291631943,0.635588208,0.525044857,NA
"	Gm24985",0.213149837,-0.173207939,0.300463414,-0.576469316,0.564298004,NA
"	Gm24986",0.096651093,0,0.276955175,0,1,NA
"	Gm24987",0,NA,NA,NA,NA,NA
"	Gm24988",0,NA,NA,NA,NA,NA
"	Gm24989",1.819539919,-0.187415282,0.709394691,-0.264190421,0.791633192,NA
"	Gm24990",0.20738684,0.153899851,0.299520277,0.513821142,0.607377045,NA
"	Gm24991",0.198804747,0,0.294530466,0,1,NA
"	Gm24992",0,NA,NA,NA,NA,NA
"	Gm24993",0,NA,NA,NA,NA,NA
"	Gm24994",0,NA,NA,NA,NA,NA
"	Gm24996",0.053625783,0,0.276955175,0,1,NA
"	Gm24997",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm24998",0,NA,NA,NA,NA,NA
"	Gm24999",0.137749609,0,0.283461542,0,1,NA
"	Gm25000",0.0462318,0,0.276955175,0,1,NA
"	Gm25002",0.028523285,0,0.276955175,0,1,NA
"	Gm25004",0,NA,NA,NA,NA,NA
"	Gm25005",0.156876665,0.17909378,0.289275116,0.619112294,0.535842385,NA
"	Gm25006",0,NA,NA,NA,NA,NA
"	Gm25007",0.056197925,0,0.276955175,0,1,NA
"	Gm25008",0.210052518,0.15284689,0.299778596,0.509865922,0.610145398,NA
"	Gm25009",0.028523285,0,0.276955175,0,1,NA
"	Gm25010",0,NA,NA,NA,NA,NA
"	Gm25011",0.206849273,0,0.291800001,0,1,NA
